cash,AMD,GOOG,KO,TSM,WMT,date
0.29679984,0.2672612,0.079895064,0.033695955,0.10459464,0.2177533,2023-06-07
0.23313811,0.30647132,0.080491066,0.075633034,0.07863759,0.22562888,2023-06-08
0.23653789,0.49523,0.045134515,0.047068287,0.054769993,0.12125932,2023-06-09
0.44276714,0.24740306,0.05677995,0.046058126,0.07079325,0.13619848,2023-06-12
0.51839644,0.12694453,0.08803346,0.031360976,0.07724942,0.1580152,2023-06-13
0.55106825,0.07902013,0.055909157,0.029944355,0.14403185,0.14002626,2023-06-14
0.2296306,0.48818687,0.04378381,0.055331506,0.087436914,0.0956303,2023-06-15
0.32933342,0.24654639,0.052185852,0.059685,0.12773468,0.18451467,2023-06-16
0.17371221,0.2051567,0.22556679,0.16877793,0.086117096,0.14066926,2023-06-20
0.114584744,0.19436705,0.22643262,0.116430596,0.089205526,0.25897947,2023-06-21
0.24976033,0.17065199,0.1703067,0.08302711,0.093335316,0.23291858,2023-06-22
0.2574815,0.10099806,0.14831038,0.07526517,0.050704215,0.36724067,2023-06-23
0.120006606,0.18916382,0.24321796,0.17942983,0.06623405,0.20194773,2023-06-26
0.22047424,0.2064906,0.17383777,0.08567719,0.08526292,0.22825728,2023-06-27
0.338039,0.18058269,0.16631131,0.08003265,0.049367037,0.18566732,2023-06-28
0.4061915,0.24622257,0.13224137,0.043813135,0.054049943,0.11748148,2023-06-29
0.18391769,0.20978326,0.27197912,0.15103425,0.062129315,0.121156365,2023-06-30
0.2957276,0.16399625,0.15165237,0.1925178,0.026728174,0.16937779,2023-07-03
0.20605364,0.17505993,0.08039481,0.0335786,0.040097818,0.4648152,2023-07-05
0.48333037,0.07320961,0.09398935,0.059362922,0.0832719,0.20683585,2023-07-06
0.24549134,0.17647037,0.17187215,0.06691788,0.12902535,0.21022289,2023-07-07
0.06701394,0.1093991,0.37746137,0.22680762,0.10343518,0.11588277,2023-07-10
0.16621748,0.33188722,0.18310049,0.15306684,0.05742839,0.10829959,2023-07-11
0.3208399,0.22703755,0.18044949,0.071293324,0.09925526,0.10112447,2023-07-12
0.29544124,0.31291696,0.16864921,0.08918526,0.042371694,0.09143564,2023-07-13
0.24628901,0.18050773,0.23221932,0.09572432,0.078900635,0.16635898,2023-07-14
0.3812775,0.095469974,0.087868914,0.020644255,0.13828816,0.2764512,2023-07-17
0.27959302,0.115412325,0.10379611,0.024584044,0.095544145,0.38107038,2023-07-18
0.20560369,0.09929697,0.24896832,0.114084035,0.13868463,0.19336237,2023-07-19
0.43676808,0.047784656,0.098495826,0.057713337,0.071354784,0.2878833,2023-07-20
0.4473333,0.097988,0.07919196,0.18194512,0.079353064,0.11418857,2023-07-21
0.17239112,0.13661754,0.105863124,0.4511796,0.07139053,0.06255807,2023-07-24
0.18672246,0.12694053,0.114287786,0.27504197,0.050507233,0.2465,2023-07-25
0.22550045,0.16033189,0.17390497,0.31221622,0.057799198,0.070247285,2023-07-26
0.16755405,0.048998997,0.10025115,0.3000433,0.070850246,0.31230226,2023-07-27
0.1329109,0.10041739,0.20963395,0.17397022,0.22704016,0.15602739,2023-07-28
0.16276534,0.10419789,0.14426556,0.120734006,0.080222696,0.3878145,2023-07-31
0.16368076,0.06769307,0.22599122,0.12294745,0.18608253,0.23360497,2023-08-01
0.23303407,0.19662711,0.11784081,0.06409635,0.31315315,0.075248495,2023-08-02
0.55113673,0.10029879,0.090511315,0.038298387,0.099916026,0.11983872,2023-08-03
0.31156194,0.29144803,0.07952871,0.049829297,0.14308086,0.124551155,2023-08-04
0.16807503,0.39152655,0.1190563,0.1366577,0.10632097,0.07836348,2023-08-07
0.3101849,0.3088501,0.10410634,0.10394101,0.098677665,0.07423996,2023-08-08
0.29075733,0.111581504,0.19425981,0.112919465,0.11493651,0.17554538,2023-08-09
0.15793814,0.22045825,0.1284496,0.13640387,0.1147352,0.24201491,2023-08-10
0.13453256,0.21413724,0.18952517,0.13969468,0.0786248,0.24348556,2023-08-11
0.2646698,0.097393475,0.19222955,0.18968645,0.08050191,0.1755188,2023-08-14
0.17595893,0.32126763,0.19156723,0.09022751,0.07515519,0.14582351,2023-08-15
0.14333802,0.19767337,0.24809182,0.13992588,0.10704702,0.16392389,2023-08-16
0.12940462,0.26893446,0.23030423,0.21832372,0.07387867,0.07915432,2023-08-17
0.11253803,0.07578689,0.3768668,0.22700259,0.12624599,0.08155972,2023-08-18
0.18011373,0.30924132,0.11423038,0.26622784,0.027327016,0.10285971,2023-08-21
0.24824336,0.1516529,0.25056538,0.1628124,0.030551543,0.1561744,2023-08-22
0.27034917,0.095929414,0.27649054,0.05373478,0.06980889,0.23368719,2023-08-23
0.4476686,0.15351814,0.14159796,0.076178834,0.038345207,0.14269125,2023-08-24
0.41842636,0.06787043,0.15321198,0.0425423,0.07346878,0.24448015,2023-08-25
0.36017317,0.16486675,0.10963236,0.088433184,0.03333807,0.24355647,2023-08-28
0.11016342,0.2195335,0.13359866,0.064487025,0.042232286,0.4299851,2023-08-29
0.34102115,0.2227923,0.112355575,0.061394565,0.038011864,0.22442456,2023-08-30
0.2159196,0.24461831,0.17207453,0.07217385,0.07339229,0.22182143,2023-08-31
0.26130036,0.120652415,0.16514435,0.24289423,0.07070852,0.13930014,2023-09-01
0.16133335,0.1096197,0.15050995,0.0601163,0.19491448,0.3235062,2023-09-05
0.37324256,0.16462387,0.11311196,0.046692558,0.17856257,0.12376648,2023-09-06
0.2691785,0.13653573,0.117725804,0.13111258,0.17340977,0.17203759,2023-09-07
0.39248884,0.056048375,0.118384905,0.23620275,0.06125933,0.1356158,2023-09-08
0.26039058,0.09899677,0.16410933,0.13025421,0.16802812,0.17822099,2023-09-11
0.35974285,0.048609722,0.13092457,0.08048861,0.0905896,0.28964466,2023-09-12
0.2337968,0.10558301,0.17224376,0.09389084,0.10403663,0.29044896,2023-09-13
0.31174827,0.22095546,0.14832203,0.048514083,0.07641721,0.19404295,2023-09-14
0.2653762,0.11085811,0.2383001,0.12983818,0.082109265,0.17351812,2023-09-15
0.23605932,0.063484706,0.2890127,0.21788599,0.08615848,0.10739881,2023-09-18
0.20884207,0.09392973,0.2167155,0.08071515,0.08113976,0.3186578,2023-09-19
0.122502394,0.07693877,0.2634048,0.17389092,0.06980674,0.2934564,2023-09-20
0.2204432,0.15707405,0.1836364,0.12211538,0.073393986,0.24333698,2023-09-21
0.24311543,0.12549177,0.24354672,0.18519503,0.12631743,0.07633362,2023-09-22
0.27480188,0.2172882,0.16088298,0.14740194,0.06897493,0.13065007,2023-09-25
0.37121335,0.14043562,0.17345618,0.084137365,0.040741973,0.19001551,2023-09-26
0.2501924,0.2419229,0.18795876,0.15163073,0.0674427,0.10085251,2023-09-27
0.37856328,0.1740762,0.20697068,0.12473504,0.035738457,0.079916336,2023-09-28
0.5077818,0.27652562,0.081827484,0.021701379,0.054318357,0.057845324,2023-09-29
0.16783825,0.22402363,0.29446682,0.1843398,0.09151414,0.037817348,2023-10-02
0.25650978,0.25044405,0.25264704,0.09769059,0.049073603,0.093634926,2023-10-03
0.23325515,0.14675644,0.26313975,0.10197738,0.12241782,0.13245347,2023-10-04
0.24059756,0.39186388,0.10009743,0.09749152,0.03604796,0.13390164,2023-10-05
0.11041641,0.10285776,0.37342143,0.094963856,0.1306053,0.18773524,2023-10-06
0.2778189,0.22577961,0.16263047,0.08666095,0.15198156,0.09512853,2023-10-09
0.09530294,0.31988284,0.2281737,0.09444523,0.07501702,0.18717828,2023-10-10
0.15487766,0.4020851,0.12645654,0.06657987,0.08858335,0.16141747,2023-10-11
