cash,AMD,GOOG,KO,TSM,WMT,date
0.034280613,0.51744,0.025497777,0.07800331,0.32377186,0.021006392,2023-11-10
0.18582982,0.23795682,0.018566763,0.50414395,0.037473816,0.016028835,2023-11-13
0.035115115,0.4380913,0.03024849,0.09177984,0.38445538,0.020309884,2023-11-14
0.13506012,0.34267914,0.029694064,0.41162726,0.06190744,0.019031964,2023-11-15
0.0532676,0.44844645,0.058728706,0.10868235,0.29855716,0.03231772,2023-11-16
0.07022112,0.42777485,0.037148397,0.2730949,0.1705609,0.02119985,2023-11-17
0.027473323,0.2522185,0.037214447,0.020235443,0.5712554,0.091602884,2023-11-20
0.038269818,0.36719248,0.020971622,0.03882786,0.49295065,0.041787565,2023-11-21
0.065258615,0.33316308,0.04338392,0.031429477,0.3858704,0.1408945,2023-11-22
0.0287806,0.39939907,0.031437676,0.048303988,0.46463925,0.02743942,2023-11-24
0.022609122,0.17168784,0.090619735,0.0128840115,0.5598292,0.14237012,2023-11-27
0.008583314,0.14537019,0.038139656,0.013729492,0.76662904,0.027548324,2023-11-28
0.011001998,0.18095674,0.02716052,0.009945763,0.736473,0.034461927,2023-11-29
0.09818976,0.46298704,0.06794509,0.1039506,0.1819886,0.08493891,2023-11-30
0.011465963,0.1552608,0.031706065,0.004012237,0.7068302,0.090724766,2023-12-01
0.008228783,0.20039074,0.031034857,0.008466589,0.7143725,0.037506532,2023-12-04
0.0131172305,0.1393499,0.043293845,0.0043056416,0.6869136,0.11301978,2023-12-05
0.1207456,0.20919128,0.12657063,0.02959604,0.1574399,0.35645655,2023-12-06
0.028640319,0.20575659,0.055791527,0.0060328473,0.4887973,0.2149814,2023-12-07
0.045498166,0.3987696,0.01540618,0.4073447,0.12934747,0.0036338805,2023-12-08
0.09037613,0.49276313,0.021718012,0.231567,0.14705558,0.016520137,2023-12-11
0.076213956,0.27279815,0.014797958,0.5735944,0.058944613,0.0036509484,2023-12-12
0.032069724,0.58267975,0.016923428,0.09192448,0.26893514,0.007467457,2023-12-13
0.09047884,0.32102585,0.023913007,0.5051318,0.054345924,0.005104606,2023-12-14
