cash,AMD,GOOG,KO,TSM,WMT,date
0.06159087,0.5852455,0.039565563,0.022629958,0.20157024,0.089397855,2023-11-21
0.06056396,0.36278832,0.08655511,0.10619889,0.17230514,0.21158858,2023-11-22
0.0795167,0.48063445,0.07261337,0.03596458,0.24961707,0.08165382,2023-11-24
0.061681237,0.36077988,0.06451628,0.08410066,0.29963925,0.12928265,2023-11-27
0.088957295,0.26172084,0.18063612,0.19870467,0.19194469,0.07803636,2023-11-28
0.068186544,0.18118544,0.12511645,0.20539947,0.17047463,0.24963747,2023-11-29
0.051103137,0.39399058,0.08279564,0.19635995,0.18003386,0.095716834,2023-11-30
0.1374994,0.22479206,0.107734606,0.20881829,0.09657356,0.22458208,2023-12-01
0.0760534,0.4359511,0.09349793,0.037807934,0.21002913,0.14666049,2023-12-04
0.23339844,0.10806903,0.19484273,0.06672362,0.09593371,0.30103245,2023-12-05
0.060210906,0.27303982,0.11801946,0.1084138,0.12941161,0.3109044,2023-12-06
0.2834801,0.07047966,0.121238045,0.0730449,0.05028997,0.40146732,2023-12-07
0.21741459,0.22674833,0.12995897,0.054356325,0.12526661,0.24625517,2023-12-08
0.14613707,0.19729535,0.13110574,0.20245601,0.11272104,0.21028477,2023-12-11
0.21286096,0.2829955,0.14505884,0.07852105,0.1770096,0.10355408,2023-12-12
0.1760713,0.36371446,0.11800474,0.048550967,0.17096002,0.122698516,2023-12-13
0.18852933,0.14404719,0.09408566,0.23066735,0.1493189,0.19335155,2023-12-14
